I have no precious time at all to spend,	s
Nor services to do, till you require.	s
Nor dare I chide the world-without-end hour	s
Clouds and eclipses stain both moon and sun,	s
Nor think the bitterness of absence sour	s
When you have bid your servant once adieu;	s
Nor dare I question with my jealous thought	s
Where you may be, or your affairs suppose,	s
And his love-kindling fire did quickly steep	s
So true a fool is love that in your will,	s
Though you do any thing, he thinks no ill.	s
That god forbid that made me first your slave,	s
I should in thought control your times of pleasure,	s
Whence hast thou this becoming of things ill,	s
To me that languish'd for her sake;	s
O, let me suffer, being at your beck,	s
The imprison'd absence of your liberty;	s
And patience, tame to sufferance, bide each check,	s
Without accusing you of injury.	s
Be where you list, your charter is so strong	s
That you yourself may privilege your time	s
To what you will; to you it doth belong	s
Yourself to pardon of self-doing crime.	s
I am to wait, though waiting so be hell;	s
For, thou betraying me, I do betray	s
If there be nothing new, but that which is	s
Hath been before, how are our brains beguiled,	s
Which, labouring for invention, bear amiss	s
The second burden of a former child!	s
O, that record could with a backward look,	s
Even of five hundred courses of the sun,	s
Show me your image in some antique book,	s
To this composed wonder of your frame;	s
Yet this shall I ne'er know, but live in doubt,	s
To subjects worse have given admiring praise.	s
Like as the waves make towards the pebbled shore,	s
So do our minutes hasten to their end;	s
Each changing place with that which goes before,	s
In sequent toil all forwards do contend.	s
Nativity, once in the main of light,	s
Crooked elipses 'gainst his glory fight,	s
And Time that gave doth now his gift confound.	s
Time doth transfix the flourish set on youth	s
And delves the parallels in beauty's brow,	s
Feeds on the rarities of nature's truth,	s
And nothing stands but for his scythe to mow:	s
And yet to times in hope my verse shall stand,	s
Chiding that tongue that ever sweet	s
Is it thy will thy image should keep open	s
My heavy eyelids to the weary night?	s
Dost thou desire my slumbers should be broken,	s
While shadows like to thee do mock my sight?	s
Is it thy spirit that thou send'st from thee	s
So far from home into my deeds to pry,	s
To find out shames and idle hours in me,	s
O, no! thy love, though much, is not so great:	s
It is my love that keeps mine eye awake;	s
Mine own true love that doth my rest defeat,	s
To stand in thy affairs, fall by thy side.	s
To entertain the time with thoughts of love,	s
From me far off, with others all too near.	s
Sin of self-love possesseth all mine eye	s
And all my soul and all my every part;	s
And for this sin there is no remedy,	s
It is so grounded inward in my heart.	s
Methinks no face so gracious is as mine,	s
No shape so true, no truth of such account;	s
And for myself mine own worth do define,	s
As I all other in all worths surmount.	s
But when my glass shows me myself indeed,	s
Beated and chopp'd with tann'd antiquity,	s
Mine own self-love quite contrary I read;	s
Self so self-loving were iniquity.	s
Do I not think on thee, when I forgot	s
Painting my age with beauty of thy days.	s
For I have sworn deep oaths of thy deep kindness,	s
When hours have drain'd his blood and fill'd his brow	s
With lines and wrinkles; when his youthful morn	s
Hath travell'd on to age's steepy night,	s
And all those beauties whereof now he's king	s
Are vanishing or vanish'd out of sight,	s
Stealing away the treasure of his spring;	s
For such a time do I now fortify	s
But at my mistress' eye Love's brand new-fired,	s
That he shall never cut from memory	s
This brand she quenched in a cool well by,	s
Two loves I have of comfort and despair,	s
And they shall live, and he in them still green.	s
When I have seen by Time's fell hand defaced	s
The rich proud cost of outworn buried age;	s
But since he died and poets better prove,	s
And brass eternal slave to mortal rage;	s
When I have seen the hungry ocean gain	s
Advantage on the kingdom of the shore,	s
Who hateth thee that I do call my friend?	s
Increasing store with loss and loss with store;	s
When I have seen such interchange of state,	s
No matter then although my foot did stand	s
Ruin hath taught me thus to ruminate,	s
That Time will come and take my love away.	s
Those that can see thou lovest, and I am blind.	s
But weep to have that which it fears to lose.	s
Since brass, nor stone, nor earth, nor boundless sea,	s
There is such strength and warrantize of skill	s
How with this rage shall beauty hold a plea,	s
Whose action is no stronger than a flower?	s
O, how shall summer's honey breath hold out	s
When rocks impregnable are not so stout,	s
Nor gates of steel so strong, but Time decays?	s
Then thou, whose shadow shadows doth make bright,	s
With insufficiency my heart to sway?	s
Or what strong hand can hold his swift foot back?	s
On whom frown'st thou that I do fawn upon?	s
Which from Love's fire took heat perpetual,	s
That in black ink my love may still shine bright.	s
As, to behold desert a beggar born,	s
And needy nothing trimm'd in jollity,	s
And purest faith unhappily forsworn,	s
And guilded honour shamefully misplaced,	s
And maiden virtue rudely strumpeted,	s
And right perfection wrongfully disgraced,	s
And strength by limping sway disabled,	s
And art made tongue-tied by authority,	s
And folly doctor-like controlling skill,	s
And simple truth miscall'd simplicity,	s
And captive good attending captain ill:	s
Tired with all these, from these would I be gone,	s
Save that, to die, I leave my love alone.	s
Ah! wherefore with infection should he live,	s
And with his presence grace impiety,	s
That sin by him advantage should achieve	s
And lace itself with his society?	s
Why should false painting imitate his cheek	s
And steal dead seeing of his living hue?	s
Why should poor beauty indirectly seek	s
Roses of shadow, since his rose is true?	s
Why should he live, now Nature bankrupt is,	s
Beggar'd of blood to blush through lively veins?	s
And, proud of many, lives upon his gains.	s
O, him she stores, to show what wealth she had	s
In days long since, before these last so bad.	s
Being had, to triumph, being lack'd, to hope.	s
Before the bastard signs of fair were born,	s
Or durst inhabit on a living brow;	s
Before the golden tresses of the dead,	s
The right of sepulchres, were shorn away,	s
To live a second life on second head;	s
Ere beauty's dead fleece made another gay:	s
In him those holy antique hours are seen,	s
Without all ornament, itself and true,	s
Making no summer of another's green,	s
Robbing no old to dress his beauty new;	s
And him as for a map doth Nature store,	s
To show false Art what beauty was of yore.	s
Those parts of thee that the world's eye doth view	s
Want nothing that the thought of hearts can mend;	s
All tongues, the voice of souls, give thee that due,	s
Uttering bare truth, even so as foes commend.	s
Thy outward thus with outward praise is crown'd;	s
But those same tongues that give thee so thine own	s
In other accents do this praise confound	s
By seeing farther than the eye hath shown.	s
They look into the beauty of thy mind,	s
Then, churls, their thoughts, although their eyes were kind,	s
Yet in these thoughts myself almost despising,	s
But why thy odour matcheth not thy show,	s
The solve is this, that thou dost common grow.	s
That thou art blamed shall not be thy defect,	s
And all my honest faith in thee is lost,	s
The ornament of beauty is suspect,	s
A crow that flies in heaven's sweetest air.	s
So thou be good, slander doth but approve	s
Thy worth the greater, being woo'd of time;	s
For canker vice the sweetest buds doth love,	s
And thou present'st a pure unstained prime.	s
Thou hast pass'd by the ambush of young days,	s
My love is as a fever, longing still	s
Yet this thy praise cannot be so thy praise,	s
If some suspect of ill mask'd not thy show,	s
Then thou alone kingdoms of hearts shouldst owe.	s
No longer mourn for me when I am dead	s
Then you shall hear the surly sullen bell	s
Give warning to the world that I am fled	s
From this vile world, with vilest worms to dwell:	s
Nay, if you read this line, remember not	s
The hand that writ it; for I love you so	s
That I in your sweet thoughts would be forgot	s
If thinking on me then should make you woe.	s
O, if, I say, you look upon this verse	s
When I perhaps compounded am with clay,	s
Do not so much as my poor name rehearse.	s
But let your love even with my life decay,	s
Lest the wise world should look into your moan	s
I, sick withal, the help of bath desired,	s
O, lest the world should task you to recite	s
What merit lived in me, that you should love	s
After my death, dear love, forget me quite,	s
For you in me can nothing worthy prove;	s
Unless you would devise some virtuous lie,	s
You should live twice; in it and in my rhyme.	s
And hang more praise upon deceased I	s
Than niggard truth would willingly impart:	s
O, lest your true love may seem false in this,	s
That you for love speak well of me untrue,	s
My name be buried where my body is,	s
And live no more to shame nor me nor you.	s
For I am shamed by that which I bring forth,	s
And so should you, to love things nothing worth.	s
That time of year thou mayst in me behold	s
When yellow leaves, or none, or few, do hang	s
Bare ruin'd choirs, where late the sweet birds sang.	s
Doth follow night, who like a fiend	s
As after sunset fadeth in the west,	s
Which by and by black night doth take away,	s
Death's second self, that seals up all in rest.	s
In me thou see'st the glowing of such fire	s
That on the ashes of his youth doth lie,	s
As the death-bed whereon it must expire	s
Consumed with that which it was nourish'd by.	s
Nor can I fortune to brief minutes tell,	s
To love that well which thou must leave ere long.	s
But be contented: when that fell arrest	s
Without all bail shall carry me away,	s
My life hath in this line some interest,	s
Which for memorial still with thee shall stay.	s
When thou reviewest this, thou dost review	s
The very part was consecrate to thee:	s
The earth can have but earth, which is his due;	s
My spirit is thine, the better part of me:	s
So then thou hast but lost the dregs of life,	s
The prey of worms, my body being dead,	s
The coward conquest of a wretch's knife,	s
The worth of that is that which it contains,	s
And that is this, and this with thee remains.	s
Or as sweet-season'd showers are to the ground;	s
And for the peace of you I hold such strife	s
As 'twixt a miser and his wealth is found;	s
Now proud as an enjoyer and anon	s
Doubting the filching age will steal his treasure,	s
Then better'd that the world may see my pleasure;	s
Sometime all full with feasting on your sight	s
And by and by clean starved for a look;	s
Possessing or pursuing no delight,	s
Save what is had or must from you be took.	s
Thus do I pine and surfeit day by day,	s
Or gluttoning on all, or all away.	s
Why is my verse so barren of new pride,	s
So far from variation or quick change?	s
Why with the time do I not glance aside	s
Whilst many nymphs that vow'd chaste life to keep	s
Why write I still all one, ever the same,	s
And keep invention in a noted weed,	s
Showing their birth and where they did proceed?	s
O, know, sweet love, I always write of you,	s
And you and love are still my argument;	s
So all my best is dressing old words new,	s
Spending again what is already spent:	s
For as the sun is daily new and old,	s
So is my love still telling what is told.	s
Thy glass will show thee how thy beauties wear,	s
Thy dial how thy precious minutes waste;	s
In vowing new hate after new love bearing.	s
And of this book this learning mayst thou taste.	s
The wrinkles which thy glass will truly show	s
Of mouthed graves will give thee memory;	s
Thou by thy dial's shady stealth mayst know	s
Time's thievish progress to eternity.	s
Crawls to maturity, wherewith being crown'd,	s
Commit to these waste blanks, and thou shalt find	s
These offices, so oft as thou wilt look,	s
As his triumphant prize. Proud of this pride,	s
So oft have I invoked thee for my Muse	s
And found such fair assistance in my verse	s
And under thee their poesy disperse.	s
Thine eyes that taught the dumb on high to sing	s
And heavy ignorance aloft to fly	s
Have added feathers to the learned's wing	s
And given grace a double majesty.	s
And by their verdict is determined	s
Whose influence is thine and born of thee:	s
In others' works thou dost but mend the style,	s
And arts with thy sweet graces graced be;	s
But thou art all my art and dost advance	s
As high as learning my rude ignorance.	s
Whilst I alone did call upon thy aid,	s
My verse alone had all thy gentle grace,	s
But now my gracious numbers are decay'd	s
He is contented thy poor drudge to be,	s
I grant, sweet love, thy lovely argument	s
And swear that brightness doth not grace the day?	s
Yet what of thee thy poet doth invent	s
He robs thee of and pays it thee again.	s
He lends thee virtue and he stole that word	s
From thy behavior; beauty doth he give	s
And found it in thy cheek; he can afford	s
No praise to thee but what in thee doth live.	s
Then thank him not for that which he doth say,	s
Knowing a better spirit doth use your name,	s
And in the praise thereof spends all his might,	s
To make me tongue-tied, speaking of your fame!	s
But since your worth, wide as the ocean is,	s
Who art as black as hell, as dark as night.	s
That heaven's air in this huge rondure hems.	s
On your broad main doth wilfully appear.	s
Your shallowest help will hold me up afloat,	s
Whilst he upon your soundless deep doth ride;	s
Or being wreck'd, I am a worthless boat,	s
He of tall building and of goodly pride:	s
Then if he thrive and I be cast away,	s
The worst was this; my love was my decay.	s
Or I shall live your epitaph to make,	s
Or you survive when I in earth am rotten;	s
Although in me each part will be forgotten.	s
Though I, once gone, to all the world must die:	s
The earth can yield me but a common grave,	s
When you entombed in men's eyes shall lie.	s
Your monument shall be my gentle verse,	s
Which eyes not yet created shall o'er-read,	s
And tongues to be your being shall rehearse	s
When all the breathers of this world are dead;	s
You still shall live--such virtue hath my pen--	s
Triumph in love; flesh stays no father reason;	s
And therefore mayst without attaint o'erlook	s
The dedicated words which writers use	s
Intend a zealous pilgrimage to thee,	s
Thou art as fair in knowledge as in hue,	s
And Death once dead, there's no more dying then.	s
And therefore art enforced to seek anew	s
Some fresher stamp of the time-bettering days	s
And do so, love; yet when they have devised	s
What strained touches rhetoric can lend,	s
Thou truly fair wert truly sympathized	s
In true plain words by thy true-telling friend;	s
And their gross painting might be better used	s
Where cheeks need blood; in thee it is abused.	s
And therefore to your fair no painting set;	s
I found, or thought I found, you did exceed	s
The barren tender of a poet's debt;	s
And therefore have I slept in your report,	s
That you yourself being extant well might show	s
Lest guilty of my faults thy sweet self prove:	s
Speaking of worth, what worth in you doth grow.	s
This silence for my sin you did impute,	s
Which shall be most my glory, being dumb;	s
For I impair not beauty being mute,	s
When others would give life and bring a tomb.	s
There lives more life in one of your fair eyes	s
Love's fire heats water, water cools not love.	s
Who is it that says most? which can say more	s
Than this rich praise, that you alone are you?	s
In whose confine immured is the store	s
Which should example where your equal grew.	s
Lean penury within that pen doth dwell	s
That to his subject lends not some small glory;	s
But he that writes of you, if he can tell	s
That you are you, so dignifies his story,	s
Not making worse what nature made so clear,	s
And such a counterpart shall fame his wit,	s
Making his style admired every where.	s
You to your beauteous blessings add a curse,	s
Being fond on praise, which makes your praises worse.	s
While comments of your praise, richly compiled,	s
I think good thoughts whilst other write good words,	s
To every hymn that able spirit affords	s
In polish'd form of well-refined pen.	s
And to the most of praise add something more;	s
But that is in my thought, whose love to you,	s
Though words come hindmost, holds his rank before.	s
Then others for the breath of words respect,	s
Me for my dumb thoughts, speaking in effect.	s
Bound for the prize of all too precious you,	s
That did my ripe thoughts in my brain inhearse,	s
Above a mortal pitch, that struck me dead?	s
No, neither he, nor his compeers by night	s
Giving him aid, my verse astonished.	s
That censures falsely what they see aright?	s
Which have no correspondence with true sight!	s
I was not sick of any fear from thence:	s
But when your countenance fill'd up his line,	s
Then lack'd I matter; that enfeebled mine.	s
Farewell! thou art too dear for my possessing,	s
And like enough thou know'st thy estimate:	s
The charter of thy worth gives thee releasing;	s
My bonds in thee are all determinate.	s
My soul doth tell my body that he may	s
But, like a sad slave, stay and think of nought	s
The cause of this fair gift in me is wanting,	s
And so my patent back again is swerving.	s
Canst thou, O cruel! say I love thee not,	s
So thy great gift, upon misprision growing,	s
Comes home again, on better judgment making.	s
Thus have I had thee, as a dream doth flatter,	s
In sleep a king, but waking no such matter.	s
When thou shalt be disposed to set me light,	s
And place my merit in the eye of scorn,	s
Upon thy side against myself I'll fight,	s
And prove thee virtuous, though thou art forsworn.	s
With mine own weakness being best acquainted,	s
Upon thy part I can set down a story	s
Of faults conceal'd, wherein I am attainted,	s
That thou in losing me shalt win much glory:	s
And I by this will be a gainer too;	s
Which many legions of true hearts had warm'd;	s
The injuries that to myself I do,	s
Doing thee vantage, double-vantage me.	s
Such is my love, to thee I so belong,	s
That for thy right myself will bear all wrong.	s
Say that thou didst forsake me for some fault,	s
And I will comment upon that offence;	s
That follow'd it as gentle day	s
Against thy reasons making no defence.	s
My reason, the physician to my love,	s
To set a form upon desired change,	s
As I'll myself disgrace: knowing thy will,	s
I will acquaintance strangle and look strange,	s
Be absent from thy walks, and in my tongue	s
Thy sweet beloved name no more shall dwell,	s
Lest I, too much profane, should do it wrong	s
That every word doth almost tell my name,	s
For thee against myself I'll vow debate,	s
For I must ne'er love him whom thou dost hate.	s
Then hate me when thou wilt; if ever, now;	s
Now, while the world is bent my deeds to cross,	s
Join with the spite of fortune, make me bow,	s
This thou perceivest, which makes thy love more strong,	s
Ah, do not, when my heart hath 'scoped this sorrow,	s
Come in the rearward of a conquer'd woe;	s
Give not a windy night a rainy morrow,	s
To linger out a purposed overthrow.	s
If thou wilt leave me, do not leave me last,	s
When other petty griefs have done their spite	s
But in the onset come; so shall I taste	s
At first the very worst of fortune's might,	s
And other strains of woe, which now seem woe,	s
Some glory in their birth, some in their skill,	s
Some in their wealth, some in their bodies' force,	s
Some in their garments, though new-fangled ill,	s
Some in their hawks and hounds, some in their horse;	s
And every humour hath his adjunct pleasure,	s
Wherein it finds a joy above the rest:	s
But these particulars are not my measure;	s
All these I better in one general best.	s
But when she saw my woeful state,	s
Richer than wealth, prouder than garments' cost,	s
Of more delight than hawks or horses be;	s
And having thee, of all men's pride I boast:	s
Wretched in this alone, that thou mayst take	s
But being both from me, both to each friend,	s
But do thy worst to steal thyself away,	s
For term of life thou art assured mine,	s
And life no longer than thy love will stay,	s
For it depends upon that love of thine.	s
Then need I not to fear the worst of wrongs,	s
When in the least of them my life hath end.	s
I see a better state to me belongs	s
Than that which on thy humour doth depend;	s
Suspect I may, but not directly tell;	s
Since that my life on thy revolt doth lie.	s
O, what a happy title do I find,	s
Happy to have thy love, happy to die!	s
But what's so blessed-fair that fears no blot?	s
Thou mayst be false, and yet I know it not.	s
Like a deceived husband; so love's face	s
May still seem love to me, though alter'd new;	s
Thy looks with me, thy heart in other place:	s
For there can live no hatred in thine eye,	s
Therefore in that I cannot know thy change.	s
In many's looks the false heart's history	s
Is writ in moods and frowns and wrinkles strange,	s
Was sleeping by a virgin hand disarm'd.	s
That in thy face sweet love should ever dwell;	s
Whate'er thy thoughts or thy heart's workings be,	s
How like Eve's apple doth thy beauty grow,	s
if thy sweet virtue answer not thy show!	s
They that have power to hurt and will do none,	s
That do not do the thing they most do show,	s
Who, moving others, are themselves as stone,	s
Unmoved, cold, and to temptation slow,	s
They rightly do inherit heaven's graces	s
And husband nature's riches from expense;	s
They are the lords and owners of their faces,	s
Others but stewards of their excellence.	s
The summer's flower is to the summer sweet,	s
Though to itself it only live and die,	s
But if that flower with base infection meet,	s
The basest weed outbraves his dignity:	s
For sweetest things turn sourest by their deeds;	s
Lilies that fester smell far worse than weeds.	s
How sweet and lovely dost thou make the shame	s
Which, like a canker in the fragrant rose,	s
Doth spot the beauty of thy budding name!	s
O, in what sweets dost thou thy sins enclose!	s
That tongue that tells the story of thy days,	s
Making lascivious comments on thy sport,	s
Cannot dispraise but in a kind of praise;	s
When I perceive that men as plants increase,	s
O, what a mansion have those vices got	s
Which for their habitation chose out thee,	s
Where beauty's veil doth cover every blot,	s
And grew a seething bath, which yet men prove	s
Take heed, dear heart, of this large privilege;	s
The hardest knife ill-used doth lose his edge.	s
Some say thy fault is youth, some wantonness;	s
Which like two spirits do suggest me still:	s
Both grace and faults are loved of more and less;	s
For whether beauty, birth, or wealth, or wit,	s
As on the finger of a throned queen	s
The basest jewel will be well esteem'd,	s
For I have sworn thee fair and thought thee bright,	s
How many lambs might the stern wolf betray,	s
If like a lamb he could his looks translate!	s
How many gazers mightst thou lead away,	s
If thou wouldst use the strength of all thy state!	s
As, thou being mine, mine is thy good report.	s
How like a winter hath my absence been	s
From thee, the pleasure of the fleeting year!	s
What freezings have I felt, what dark days seen!	s
What old December's bareness every where!	s
And yet this time removed was summer's time,	s
The teeming autumn, big with rich increase,	s
Bearing the wanton burden of the prime,	s
Like widow'd wombs after their lords' decease:	s
Yet this abundant issue seem'd to me	s
But hope of orphans and unfather'd fruit;	s
For summer and his pleasures wait on thee,	s
And, thou away, the very birds are mute;	s
Or, if they sing, 'tis with so dull a cheer	s
That leaves look pale, dreading the winter's near.	s
From you have I been absent in the spring,	s
How would, I say, mine eyes be blessed made	s
Hath put a spirit of youth in every thing,	s
That heavy Saturn laugh'd and leap'd with him.	s
Of different flowers in odour and in hue	s
Could make me any summer's story tell,	s
Or from their proud lap pluck them where they grew;	s
Nor did I wonder at the lily's white,	s
Nor praise the deep vermilion in the rose;	s
Drawn after you, you pattern of all those.	s
Yet seem'd it winter still, and, you away,	s
As with your shadow I with these did play:	s
The forward violet thus did I chide:	s
Sweet thief, whence didst thou steal thy sweet that smells,	s
If not from my love's breath? The purple pride	s
Which on thy soft cheek for complexion dwells	s
And haply of our old acquaintance tell.	s
The lily I condemned for thy hand,	s
And buds of marjoram had stol'n thy hair:	s
The roses fearfully on thorns did stand,	s
One blushing shame, another white despair;	s
Straight in her heart did mercy come,	s
And to his robbery had annex'd thy breath;	s
But, for his theft, in pride of all his growth	s
A vengeful canker eat him up to death.	s
Holds in perfection but a little moment,	s
But sweet or colour it had stol'n from thee.	s
Where art thou, Muse, that thou forget'st so long	s
To speak of that which gives thee all thy might?	s
Spend'st thou thy fury on some worthless song,	s
Darkening thy power to lend base subjects light?	s
Return, forgetful Muse, and straight redeem	s
In gentle numbers time so idly spent;	s
Sing to the ear that doth thy lays esteem	s
And gives thy pen both skill and argument.	s
If thy unworthiness raised love in me,	s
If any, be a satire to decay,	s
And make Time's spoils despised every where.	s
Give my love fame faster than Time wastes life;	s
So thou prevent'st his scythe and crooked knife.	s
O truant Muse, what shall be thy amends	s
For thy neglect of truth in beauty dyed?	s
Both truth and beauty on my love depends;	s
So dost thou too, and therein dignified.	s
They were but sweet, but figures of delight,	s
'Truth needs no colour, with his colour fix'd;	s
Beauty no pencil, beauty's truth to lay;	s
But best is best, if never intermix'd?'	s
Because he needs no praise, wilt thou be dumb?	s
Excuse not silence so; for't lies in thee	s
To make him much outlive a gilded tomb,	s
And to be praised of ages yet to be.	s
Then do thy office, Muse; I teach thee how	s
To make him seem long hence as he shows now.	s
My love is strengthen'd, though more weak in seeming;	s
I love not less, though less the show appear:	s
That love is merchandized whose rich esteeming	s
The owner's tongue doth publish every where.	s
When I was wont to greet it with my lays,	s
As Philomel in summer's front doth sing	s
Or, if they have, where is my judgment fled,	s
Not that the summer is less pleasant now	s
Than when her mournful hymns did hush the night,	s
Laid by his side his heart-inflaming brand,	s
And sweets grown common lose their dear delight.	s
Therefore like her I sometime hold my tongue,	s
Came tripping by; but in her maiden hand	s
Alack, what poverty my Muse brings forth,	s
That having such a scope to show her pride,	s
The argument all bare is of more worth	s
O, blame me not, if I no more can write!	s
Look in your glass, and there appears a face	s
That over-goes my blunt invention quite,	s
Dulling my lines and doing me disgrace.	s
Were it not sinful then, striving to mend,	s
To mar the subject that before was well?	s
For to no other pass my verses tend	s
Than of your graces and your gifts to tell;	s
Was used in giving gentle doom,	s
Your own glass shows you when you look in it.	s
To me, fair friend, you never can be old,	s
For as you were when first your eye I eyed,	s
Such seems your beauty still. Three winters cold	s
Have from the forests shook three summers' pride,	s
Three beauteous springs to yellow autumn turn'd	s
In process of the seasons have I seen,	s
Three April perfumes in three hot Junes burn'd,	s
Ah! yet doth beauty, like a dial-hand,	s
Steal from his figure and no pace perceived;	s
So your sweet hue, which methinks still doth stand,	s
Hath motion and mine eye may be deceived:	s
For fear of which, hear this, thou age unbred;	s
Ere you were born was beauty's summer dead.	s
Let not my love be call'd idolatry,	s
Nor my beloved as an idol show,	s
Since all alike my songs and praises be	s
To one, of one, still such, and ever so.	s
Kind is my love to-day, to-morrow kind,	s
Still constant in a wondrous excellence;	s
Therefore my verse to constancy confined,	s
One thing expressing, leaves out difference.	s
'Fair, kind and true' is all my argument,	s
To win me soon to hell, my female evil	s
And in this change is my invention spent,	s
Three themes in one, which wondrous scope affords.	s
'Fair, kind, and true,' have often lived alone,	s
For that which longer nurseth the disease,	s
When in the chronicle of wasted time	s
I see descriptions of the fairest wights,	s
And beauty making beautiful old rhyme	s
In praise of ladies dead and lovely knights,	s
Then, in the blazon of sweet beauty's best,	s
Of hand, of foot, of lip, of eye, of brow,	s
I see their antique pen would have express'd	s
Her love for whose dear love I rise and fall.	s
So all their praises are but prophecies	s
Of this our time, all you prefiguring;	s
'I hate' she alter'd with an end,	s
They had not skill enough your worth to sing:	s
For we, which now behold these present days,	s
Had eyes to wonder, but lack tongues to praise.	s
Not mine own fears, nor the prophetic soul	s
Supposed as forfeit to a confined doom.	s
The mortal moon hath her eclipse endured	s
And the sad augurs mock their own presage;	s
Incertainties now crown themselves assured	s
And peace proclaims olives of endless age.	s
But do not so; I love thee in such sort	s
My love looks fresh, and death to me subscribes,	s
While he insults o'er dull and speechless tribes:	s
And thou in this shalt find thy monument,	s
When tyrants' crests and tombs of brass are spent.	s
What's in the brain that ink may character	s
Which hath not figured to thee my true spirit?	s
What's new to speak, what new to register,	s
That may express my love or thy dear merit?	s
Nothing, sweet boy; but yet, like prayers divine,	s
I must, each day say o'er the very same,	s
The sun itself sees not till heaven clears.	s
Even as when first I hallow'd thy fair name.	s
That is so vex'd with watching and with tears?	s
Weighs not the dust and injury of age,	s
Nor gives to necessary wrinkles place,	s
But makes antiquity for aye his page,	s
Finding the first conceit of love there bred	s
Where time and outward form would show it dead.	s
O, never say that I was false of heart,	s
Though absence seem'd my flame to qualify.	s
As easy might I from myself depart	s
As from my soul, which in thy breast doth lie:	s
That is my home of love: if I have ranged,	s
Like him that travels I return again,	s
Just to the time, not with the time exchanged,	s
So that myself bring water for my stain.	s
Never believe, though in my nature reign'd	s
All frailties that besiege all kinds of blood,	s
O cunning Love! with tears thou keep'st me blind,	s
To leave for nothing all thy sum of good;	s
For nothing this wide universe I call,	s
Save thou, my rose; in it thou art my all.	s
Alas, 'tis true I have gone here and there	s
And made myself a motley to the view,	s
Made old offences of affections new;	s
Most true it is that I have look'd on truth	s
Askance and strangely: but, by all above,	s
These blenches gave my heart another youth,	s
And worse essays proved thee my best of love.	s
Now all is done, have what shall have no end:	s
Mine appetite I never more will grind	s
Came there for cure, and this by that I prove,	s
A god in love, to whom I am confined.	s
Then give me welcome, next my heaven the best,	s
Even to thy pure and most most loving breast.	s
O, for my sake do you with Fortune chide,	s
The guilty goddess of my harmful deeds,	s
That did not better for my life provide	s
Than public means which public manners breeds.	s
Thence comes it that my name receives a brand,	s
And almost thence my nature is subdued	s
To what it works in, like the dyer's hand:	s
Pity me then and wish I were renew'd;	s
Whilst, like a willing patient, I will drink	s
My tongue-tied Muse in manners holds her still,	s
No bitterness that I will bitter think,	s
Nor double penance, to correct correction.	s
Pity me then, dear friend, and I assure ye	s
Even that your pity is enough to cure me.	s
To swear against the truth so foul a lie!	s
Which vulgar scandal stamp'd upon my brow;	s
For what care I who calls me well or ill,	s
So you o'er-green my bad, my good allow?	s
You are my all the world, and I must strive	s
To know my shames and praises from your tongue:	s
None else to me, nor I to none alive,	s
That my steel'd sense or changes right or wrong.	s
In so profound abysm I throw all care	s
Of others' voices, that my adder's sense	s
To critic and to flatterer stopped are.	s
Mark how with my neglect I do dispense:	s
You are so strongly in my purpose bred	s
That all the world besides methinks are dead.	s
Since I left you, mine eye is in my mind;	s
And that which governs me to go about	s
Doth part his function and is partly blind,	s
Thine, by thy beauty being false to me.	s
Buy terms divine in selling hours of dross;	s
Of bird of flower, or shape, which it doth latch:	s
Who taught thee how to make me love thee more	s
From heaven to hell is flown away;	s
For if it see the rudest or gentlest sight,	s
The most sweet favour or deformed'st creature,	s
Dost thou upon thy fading mansion spend?	s
With all triumphant splendor on my brow;	s
Incapable of more, replete with you,	s
My most true mind thus makes mine eye untrue.	s
Or whether doth my mind, being crown'd with you,	s
Drink up the monarch's plague, this flattery?	s
The more I hear and see just cause of hate?	s
And that your love taught it this alchemy,	s
To make of monsters and things indigest	s
Such cherubins as your sweet self resemble,	s
Creating every bad a perfect best,	s
No want of conscience hold it that I call	s
O,'tis the first; 'tis flattery in my seeing,	s
And my great mind most kingly drinks it up:	s
Mine eye well knows what with his gust is 'greeing,	s
And to his palate doth prepare the cup:	s
If it be poison'd, 'tis the lesser sin	s
That mine eye loves it and doth first begin.	s
Those lines that I before have writ do lie,	s
Even those that said I could not love you dearer:	s
Yet then my judgment knew no reason why	s
My most full flame should afterwards burn clearer.	s
But reckoning time, whose million'd accidents	s
Creep in 'twixt vows and change decrees of kings,	s
Tan sacred beauty, blunt the sharp'st intents,	s
Hath left me, and I desperate now approve	s
Alas, why, fearing of time's tyranny,	s
Might I not then say 'Now I love you best,'	s
When I was certain o'er incertainty,	s
Crowning the present, doubting of the rest?	s
Love is a babe; then might I not say so,	s
To give full growth to that which still doth grow?	s
Let me not to the marriage of true minds	s
Admit impediments. Love is not love	s
Which alters when it alteration finds,	s
Or bends with the remover to remove:	s
O no! it is an ever-fixed mark	s
That looks on tempests and is never shaken;	s
Love's not Time's fool, though rosy lips and cheeks	s
Within his bending sickle's compass come:	s
Love alters not with his brief hours and weeks,	s
If this be error and upon me proved,	s
I never writ, nor no man ever loved.	s
Accuse me thus: that I have scanted all	s
Wherein I should your great deserts repay,	s
Tempteth my better angel from my side,	s
Whereto all bonds do tie me day by day;	s
And given to time your own dear-purchased right	s
That I have hoisted sail to all the winds	s
Which should transport me farthest from your sight.	s
Book both my wilfulness and errors down	s
And on just proof surmise accumulate;	s
Bring me within the level of your frown,	s
But shoot not at me in your waken'd hate;	s
Since my appeal says I did strive to prove	s
The constancy and virtue of your love.	s
